# ort(start) =    -6.7060
#   klo  khi step start
#%   24 1094    1   24

# Energy[ev]             flux               DELTA(E)           Probability
0.182140E-01       71.3203520          564.061207         0.126440803143    
0.182520E-01       63.3698002          562.547448         0.112647920533    
0.182900E-01       56.4792142          561.036433         0.100669423340    
0.183280E-01       50.8203393          559.528166         0.908271332478E-01
0.183660E-01       46.3997863          558.022649         0.831503638389E-01
0.184040E-01       43.0910505          556.519883         0.774294896062E-01
0.184420E-01       40.6944370          555.019870         0.733206848296E-01
0.184800E-01       38.9974335          553.522614         0.704531892516E-01
0.185180E-01       37.8117162          552.028116         0.684959970042E-01
0.185560E-01       36.9762291          550.536378         0.671640068270E-01
0.185940E-01       36.3326593          549.047402         0.661739936105E-01
0.186320E-01       35.6929584          547.561190         0.651853328341E-01
0.186700E-01       34.8227786          546.077744         0.637689027930E-01
0.187080E-01       33.4580311          544.597065         0.614363044522E-01
0.187460E-01       31.3568962          543.119156         0.577348374878E-01
0.187840E-01       28.3725586          541.644018         0.523822984188E-01
0.188220E-01       24.5197931          540.171652         0.453925951972E-01
0.188600E-01       20.0066063          538.702061         0.371385366877E-01
0.188980E-01       15.2119169          537.235246         0.283151878801E-01
0.189360E-01       10.6086484          535.771208         0.198007063506E-01
0.189740E-01       6.65198542          534.309949         0.124496753937E-01
0.190120E-01       3.66721823          532.851470         0.688225224321E-02
0.190500E-01       1.77459100          531.395773         0.333949025035E-02
0.190880E-01      0.878049313          529.942859         0.165687545163E-02
0.191260E-01      0.723818582          528.492728         0.136959042744E-02
0.191640E-01       1.01044781          527.045383         0.191719317195E-02
0.192020E-01       1.51296476          525.600825         0.287854335300E-02
0.192400E-01       2.17722068          524.159054         0.415374048726E-02
0.192780E-01       3.14928018          522.720071         0.602479290203E-02
0.193160E-01       4.72637140          521.283879         0.906678988415E-02
0.193540E-01       7.24329350          519.850476         0.139334170625E-01
0.193920E-01       10.9318209          518.419866         0.210868093431E-01
0.194300E-01       15.8020710          516.992047         0.305654044418E-01
0.194680E-01       21.5895481          515.567022         0.418753472574E-01
0.195060E-01       27.7908699          514.144790         0.540526140052E-01
0.195440E-01       33.7816926          512.725354         0.658865264389E-01
0.195820E-01       38.9819660          511.308712         0.762395889399E-01
0.196200E-01       43.0161786          509.894867         0.843628391172E-01
0.196580E-01       45.8159618          508.483818         0.901030872598E-01
