# ort(start) =    -8.1790
#   klo  khi step start
#%    4  284    1    4

# Energy[ev]             flux               DELTA(E)           Probability
0.212700           2.84849957          173.857264         0.163841274668E-01
0.212850           3.33138088          173.459827         0.192054894832E-01
0.213000           3.89439291          173.061969         0.225028811493E-01
0.213150           4.50696723          172.663697         0.261025757527E-01
0.213300           5.12605904          172.265021         0.297568189531E-01
0.213450           5.70191998          171.865949         0.331765543328E-01
0.213600           6.18657691          171.466488         0.360803849414E-01
0.213750           6.54287390          171.066649         0.382475131439E-01
0.213900           6.75170535          170.666438         0.395608264671E-01
0.214050           6.81566040          170.265865         0.400295174001E-01
0.214200           6.75848172          169.864937         0.397873854335E-01
0.214350           6.62105722          169.463663         0.390706603557E-01
0.214500           6.45560679          169.062051         0.381848365317E-01
0.214650           6.31993666          168.660110         0.374714369424E-01
0.214800           6.27304238          168.257847         0.372823170389E-01
0.214950           6.37220358          167.855270         0.379624873284E-01
0.215100           6.67052632          167.452389         0.398353607022E-01
0.215250           7.21320263          167.049211         0.431801060308E-01
0.215400           8.03096370          166.645744         0.481918320571E-01
0.215550           9.13036627          166.242010         0.549221357664E-01
0.215700           10.4823449          165.838115         0.632082976411E-01
0.215850           12.0122560          165.431773         0.726115410893E-01
0.216000           13.5956943          165.027286         0.823845233341E-01
0.216150           15.0640963          164.622466         0.915069288362E-01
0.216300           16.2223541          164.217432         0.987858226855E-01
0.216450           16.8776435          163.812168         0.103030462752    
0.216600           16.8751866          163.406680         0.103271094018    
0.216750           16.1337387          163.000975         0.989794002495E-01
0.216900           14.6722072          162.595060         0.902377181865E-01
0.217050           12.6196119          162.188945         0.778080895413E-01
0.217200           10.2036398          161.782636         0.630700555833E-01
0.217350           7.71774301          161.376141         0.478245604626E-01
0.217500           5.47195395          160.969468         0.339937381708E-01
0.217650           3.73698894          160.562625         0.232743388189E-01
0.217800           2.69354711          160.155620         0.168183115774E-01
0.217950           2.39824280          159.748459         0.150126193303E-01
0.218100           2.77429836          159.341151         0.174110601122E-01
0.218250           3.62968933          158.933704         0.228377571472E-01
0.218400           4.69916935          158.526125         0.296428703235E-01
0.218550           5.70105203          158.118421         0.360555842621E-01
0.218700           6.39617932          157.710599         0.405564327418E-01
0.218850           6.63602691          157.302669         0.421863593028E-01
0.219000           6.38950692          156.894636         0.407248269951E-01
0.219150           5.74307042          156.486509         0.367000992426E-01
0.219300           4.87493409          156.078295         0.312339015481E-01
